  1.1761298578254640e+003	  1.4473228972986160e+003	  1.6162803659840460e+000	  4.7308399300000000e+002	  5.5623281000000000e+001	  6.3932000000000000e-002	  3.7946530700000000e+002	  1.9850400000000000e-001	  6.2200000000000000e-004	
  1.1541308190965680e+003	  2.9304693211307340e+003	  1.6075503659840460e+000	  9.6639931600000000e+002	  1.4109442900000000e+002	  5.7983000000000000e-002	  2.6757399670000000e+003	  1.4616260000000000e+000	  1.2330000000000000e-003	
  1.1232691260000000e+003	  4.4361860810000000e+003	  1.5856650000000000e+000	  9.7752314000000000e+001	 -1.0168710000000000e+000	 -2.8550000000000000e-002	  9.6996825000000000e+001	  7.7840000000000000e-003	  1.9400000000000000e-004	
  1.2506263080000000e+003	  4.9214186210000000e+003	  1.3239720000000000e+000	  6.1964156000000000e+001	 -1.6826160000000000e+000	 -5.8100000000000000e-003	  5.7796403000000000e+001	  2.2562000000000000e-002	  1.3000000000000000e-004	
  1.5052948320000000e+003	  5.8825382890000000e+003	  1.3174760000000000e+000	  7.3800970000000010e+001	 -8.9075500000000000e-001	 -1.8050000000000000e-003	  6.6887825000000010e+001	  3.4616000000000000e-002	  1.3400000000000000e-004	
  1.7658434100000000e+003	  6.8434482030000000e+003	  1.3093520000000000e+000	  7.4578963000000000e+001	 -4.5744500000000000e-001	 -1.2990000000000000e-003	  6.9283981000000000e+001	  3.3482000000000000e-002	  1.3300000000000000e-004	
  1.9471957100000000e+003	  7.8228860790000000e+003	  1.3890000000000000e+000	  7.4694146000000000e+001	 -2.6430900000000000e-001	 -7.1100000000000000e-004	  6.9505545000000000e+001	  3.3007000000000000e-002	  1.3400000000000000e-004	
  2.2464369230000000e+003	  9.2950926630000000e+003	  1.3745010000000000e+000	  8.5155182999999990e+001	 -5.9563200000000010e-001	 -3.7980000000000000e-003	  8.1986510999999990e+001	  2.4994000000000000e-002	  1.6700000000000000e-004	
  2.5727701220000000e+003	  1.0726204321000000e+004	  1.3507290000000000e+000	  8.5533466000000000e+001	 -1.2168810000000000e+000	 -6.5770000000000000e-003	  8.4481329000000000e+001	  3.0662000000000000e-002	  1.7200000000000000e-004	
  2.3575624080000000e+003	  1.1687019905000000e+004	  1.7891590000000000e+000	  7.7001786000000000e+001	  3.2234300000000000e-001	  1.5730000000000000e-003	  7.4996008000000000e+001	  3.0086000000000000e-002	  1.5400000000000000e-004	
  2.1529168920000000e+003	  1.2656564027000000e+004	  1.8633700000000000e+000	  7.4924052000000000e+001	  6.4305000000000000e-001	 -6.4899999999999990e-004	  7.0611168000000010e+001	  3.4126000000000000e-002	  1.3700000000000000e-004	
  2.2091671570000000e+003	  1.3043987419000000e+004	  1.0773240000000000e+000	  6.7937226999999990e+001	 -1.1725590000000000e+000	 -7.9720000000000000e-003	  6.6035777999999990e+001	  9.5420000000000000e-003	  1.4800000000000000e-004	
  2.5273080720000000e+003	  1.3279498312000000e+004	  2.9125900000000000e-001	  6.7314916000000000e+001	 -8.6575300000000000e-001	 -6.3470000000000000e-003	  6.4021936000000000e+001	  6.6750000000000000e-003	  1.5300000000000000e-004	
  2.9031694905111220e+003	  1.3231086780082580e+004	 -4.9764500000000000e-001	  6.7061839000000010e+001	 -6.7597500000000000e-001	 -5.7580000000000000e-003	  6.3851755000000000e+001	  6.4090000000000000e-003	  1.5400000000000000e-004	
  3.3940171971086380e+003	  1.2739754685101750e+004	 -1.5584563170079770e+000	  4.0030692500000000e+002	 -3.8889795000000000e+001	 -8.4559000000000000e-002	  2.9744150200000000e+002	  1.0905600000000000e-001	  5.3900000000000000e-004	
  3.3985456150000000e+003	  1.1694917143000000e+004	 -1.5812040000000000e+000	  8.6283351000000000e+001	 -1.9900900000000000e+000	 -7.4220000000000000e-003	  8.3137963000000000e+001	  1.9154000000000000e-002	  1.5800000000000000e-004	
  3.3799557770000000e+003	  1.0699807312000000e+004	 -1.4207600000000000e+000	  7.5669126000000010e+001	  7.9121200000000000e-001	  1.5000000000000000e-005	  7.0293651999999990e+001	  3.2083000000000000e-002	  1.4100000000000000e-004	
  3.5186554660000000e+003	  9.7199923180000000e+003	 -1.4294400000000000e+000	  7.4729657000000000e+001	 -2.7436600000000000e-001	 -1.3710000000000000e-003	  7.0036574000000000e+001	  3.4384000000000000e-002	  1.3500000000000000e-004	
  3.7207412120000000e+003	  8.0369264350000000e+003	 -1.4574780000000000e+000	  8.7813669000000000e+001	 -6.4281600000000010e-001	 -5.2090000000000000e-003	  8.6071432000000000e+001	  2.2216000000000000e-002	  1.8000000000000000e-004	
  4.4777753870000000e+003	  6.7577182600000000e+003	 -1.0370230000000000e+000	  8.5965504999999990e+001	 -2.8329400000000000e-001	 -2.4770000000000000e-003	  8.4787957000000010e+001	  2.4573000000000000e-002	  1.8000000000000000e-004	
  4.6315472063125390e+003	  5.8167262002072150e+003	 -1.4009120000000000e+000	  7.6656711000000000e+001	 -1.0870780000000000e+000	 -4.3450000000000000e-003	  7.3123606000000000e+001	  3.0450000000000000e-002	  1.4900000000000000e-004	
  4.6120355399460020e+003	  4.8119752876971880e+003	 -1.5890180000000000e+000	  7.5209357000000000e+001	 -1.1654540000000000e+000	 -3.9750000000000000e-003	  7.0347980000000010e+001	  3.2589000000000000e-002	  1.3800000000000000e-004	
  4.5783643167174970e+003	  3.3191929209271240e+003	 -1.5973980000000000e+000	  5.7024198100000000e+002	 -8.8004420000000000e+000	 -5.0480000000000000e-003	  8.0689279000000000e+002	  5.7734300000000010e-001	  7.4900000000000000e-004	
  4.4828046111957960e+003	  1.8330285737607970e+003	 -1.6176250000000000e+000	  9.1859748000000000e+001	 -9.0323500000000000e-001	 -9.0060000000000000e-003	  9.5097051000000000e+001	  1.6251000000000000e-002	  1.8400000000000000e-004	
  4.2913679516146080e+003	  9.4616522123502760e+002	 -2.1554780000000000e+000	  7.7282708000000000e+001	 -3.3353740000000000e+000	 -7.6430000000000000e-003	  7.0540927999999990e+001	  2.3565000000000000e-002	  1.5800000000000000e-004	
  4.2718212910000000e+003	  9.3924642400000000e+002	 -2.6781540000000000e+000	  5.5014395000000000e+001	  4.1051900000000000e-001	 -5.8320000000000000e-003	  5.2940522000000000e+001	  3.2700000000000000e-003	  1.2600000000000000e-004	
  3.3963944868159560e+003	  5.3571142291465230e+002	 -2.8554840000000000e+000	  2.8554906100000000e+002	 -2.6707698000000000e+001	 -2.7811000000000000e-002	  2.4863424400000000e+002	  2.2585500000000000e-001	  4.0500000000000000e-004	
  2.3309892493752020e+003	  4.1660794395639180e+002	 -3.0509619632679480e+000	  5.1948259900000010e+002	 -8.7879930000000000e+001	 -6.9315000000000000e-002	  1.1373560450000000e+003	  7.1820800000000000e-001	  6.8400000000000000e-004	
  1.4179639092293810e+003	  3.3947816802084580e+002	  3.1346573561556560e+000	  7.9220518100000000e+002	 -3.9975614100000000e+002	 -1.9623100000000000e-001	  3.2453505600000000e+003	  1.4836000000000000e+000	  9.5800000000000000e-004	
  1.7319920000000000e+000	  4.0537519000000000e+002	  3.1213992925199420e+000	  9.5625483000000000e+001	 -3.9112990000000000e+000	 -2.4377000000000000e-002	  1.0010729900000000e+002	  2.4719000000000000e-002	  1.9700000000000000e-004	
 -1.5352681240000000e+003	  4.7200486100000000e+002	  3.1002449877559830e+000	  8.5498011000000010e+001	 -6.4037900000000000e-001	 -2.6200000000000000e-004	  8.2256686000000000e+001	  1.7929000000000000e-002	  1.6600000000000000e-004	
 -3.0662380670000000e+003	  5.5899046700000000e+002	  3.0821860000000000e+000	  8.5317565000000000e+001	 -2.1335900000000000e-001	 -1.6300000000000000e-003	  8.0951507000000010e+001	  1.9753000000000000e-002	  1.6500000000000000e-004	
 -4.4932198640000000e+003	  4.0676765800000000e+002	 -3.0392990000000000e+000	  8.5398109000000010e+001	 -2.0268400000000000e-001	 -9.3800000000000000e-004	  8.6596678000000000e+001	  3.6708000000000000e-002	  1.7700000000000000e-004	
 -5.9897299560000000e+003	  2.6979285000000000e+002	 -3.0487980000000000e+000	  8.5321108000000000e+001	 -3.2849100000000000e-001	 -1.9130000000000000e-003	  8.3541967000000000e+001	  2.4062000000000000e-002	  1.6800000000000000e-004	
 -7.4986612660000000e+003	  1.6312407800000000e+002	  3.0486270000000000e+000	  8.5683276000000010e+001	 -1.6302030000000000e+000	 -3.7470000000000000e-003	  8.1978262000000000e+001	  2.2114000000000000e-002	  1.6900000000000000e-004	
 -9.0087212580000000e+003	  3.4623426700000000e+002	  2.6883410000000000e+000	  8.6455107000000000e+001	 -2.3855570000000000e+000	 -3.2320000000000000e-003	  8.1050749999999990e+001	  1.9071000000000000e-002	  1.7200000000000000e-004	
