-409.204468 1097.140869
-388.653015 1072.993164
-377.414734 1071.951416
-373.841431 1091.436646
-357.455902 1076.117065
-347.962982 1079.478760
-338.441162 1082.757446
-324.506744 1072.656982
-311.082062 1063.350098
-299.626587 1059.622314
-296.043762 1081.631470
-280.908508 1065.255859
-271.513306 1067.949951
-260.779816 1065.737915
-251.381195 1068.256226
-240.237854 1063.907837
-228.716797 1057.504883
2.601883 173.581329
-114.487518 1070.043823
-102.532898 1051.445435
-83.987564 1053.640259
-77.005554 1077.500610
-65.223740 1053.519653
-56.270401 1058.318359
-46.721977 1056.060547
-37.219742 1053.717651
-29.805382 1087.232422
-18.788620 1057.769043
-9.468746 1058.175781
-0.145668 1058.501343
9.179886 1058.745605
18.507221 1058.908447
27.848713 1055.989868
37.164375 1058.989746
46.414238 1052.908936
55.994629 1066.743652
65.054054 1055.502930
74.468742 1058.175903
83.500748 1051.775757
93.274666 1060.275879
102.219727 1053.717651
111.944298 1059.052124
120.525124 1049.349121
130.040726 1051.528076
138.999908 1047.651611
148.225494 1046.681885
157.442261 1045.631836
166.649506 1044.501343
175.846527 1043.290527
185.032654 1041.999390
194.207153 1040.628296
204.333801 1045.099121
214.042664 1046.516113
221.653992 1036.035278
236.184265 1062.835938
241.051559 1038.459473
250.193039 1036.599609
259.954468 1037.591797
270.191132 1040.443726
276.827637 1027.622314
285.873169 1025.450684
296.376343 1029.015625
310.016113 1044.080078
319.204041 1041.618286
324.841370 1026.564331
337.793457 1037.414429
346.922119 1034.710449
351.875305 1018.556641
367.241028 1035.730591
374.161743 1026.121826
385.440552 1029.729370
394.500336 1026.609741
403.532562 1023.411255
414.267151 1024.825195
423.283020 1021.454102
432.269165 1018.004761
442.336548 1017.263306
452.421326 1016.424438
460.202332 1009.954346
1134.391968 1770.637573
1149.888794 1760.953979
1138.792847 1709.924927
1147.180176 1690.169800
1172.530151 1696.175537
1169.366089 1659.711304
1183.893555 1649.726929
1168.898926 1597.967163
1169.449951 1569.322998
1179.049316 1553.696167
1184.274902 1532.413696
1197.690918 1522.303955
1217.752686 1520.775024
1195.777466 1465.610474
1201.725098 1446.824219
1223.884277 1448.181396
1219.938354 1417.739258
1216.199219 1388.241821
1221.828247 1370.283325
1233.828125 1359.852173
1235.082397 1337.379639
1247.466919 1327.574219
1241.444092 1297.828491
1256.236938 1290.870605
1249.562988 1261.360474
1253.633301 1243.528564
1256.781616 1225.012329
1267.512451 1214.281616
1274.567505 1199.968628
1284.356812 1188.392090
1281.656250 1165.088867
1291.128784 1153.464478
1282.728394 1125.627563
1341.443848 1098.102539
1361.827515 1095.590088
1341.146240 1040.299561
1350.261841 1028.839722
1359.277222 1017.300659
1446.923096 989.615417
1454.770874 976.664368
1476.552246 973.220215
1519.999146 983.915222
1547.850586 983.507263
1591.786255 992.966736
1595.405029 976.119629
1626.060181 976.124878
1647.428589 969.962708
1692.013794 977.306946
1710.932373 968.832886
1722.883057 956.133606
2743.000732 1446.404663
2720.207520 1404.071411
2724.444092 1376.442261
2741.798096 1355.598633
2732.087158 1321.289062
2712.077393 1282.474609
2754.909912 1273.971924
2711.522217 1225.046265
2722.197998 1201.620605
2732.668945 1178.102783
2696.994385 1134.757202
2600.829590 1066.990112
2585.140869 1034.312866
2565.363770 1000.510193
2575.017334 978.731018
2582.614014 956.151611
2581.566162 930.400085
3090.473877 939.526123
4558.648926 849.316284
4517.757812 801.066711
4524.664551 761.895081
4554.916992 726.522461
4522.626465 681.096558
4506.714355 638.730103
4551.839355 605.055176
4515.370605 560.293152
4540.037598 523.502319
4505.753418 479.900940
4530.752441 442.950287
4513.622559 401.757263
4517.044922 362.636902
4520.125977 323.488220
4502.908203 283.006042
4544.231934 246.194763
4852.942383 221.542480
1631.300903 -1436.984497
1609.164673 -1442.141235
1582.654907 -1442.948364
1538.771240 -1426.958374
1518.402710 -1432.442383
1475.132202 -1415.349976
1455.001343 -1420.141357
1428.561157 -1418.297607
1402.960449 -1416.817017
1396.163696 -1434.501831
1365.866089 -1427.409912
1326.294189 -1409.618652
1313.358765 -1420.115601
1248.591431 -1421.343506
1215.552979 -1407.478760
1195.639526 -1408.523315
1163.144409 -1393.839722
1142.888184 -1393.515015
1130.772705 -1403.152344
1103.880127 -1393.706787
1106.291504 -1422.107544
1069.994873 -1399.374146
1047.187378 -1393.858887
1030.398438 -1396.168457
1013.646851 -1398.290649
1000.924500 -1405.978271
980.826355 -1402.803711
959.191162 -1396.891357
945.956543 -1403.252808
932.140564 -1408.647949
914.564819 -1407.988159
899.700562 -1411.380493
872.393921 -1394.102295
860.283508 -1401.378906
835.515747 -1386.953735
835.874512 -1415.613770
811.362305 -1400.758667
789.095337 -1389.091064
774.191895 -1390.355835
761.186768 -1395.005615
747.699036 -1398.644775
737.804260 -1409.297974
723.354919 -1410.915283
701.980164 -1397.975952
686.429871 -1396.529785
674.305359 -1402.183472
654.739014 -1391.319580
642.661255 -1396.696899
630.536926 -1401.968750
616.433533 -1402.523438
603.502136 -1405.715088
583.148376 -1390.210938
571.082947 -1394.963623
558.622192 -1398.675781
538.523132 -1381.635742
532.278809 -1401.999390
520.112427 -1406.307739
497.622925 -1380.207886
484.395386 -1380.415894
471.504639 -1381.450073
464.264557 -1400.509033
451.249176 -1401.351318
439.091553 -1404.952393
421.474182 -1389.198364
409.423737 -1392.540161
397.344604 -1395.776855
385.729980 -1400.846436
373.341553 -1402.904541
357.735352 -1391.225098
347.214539 -1400.838135
333.367950 -1395.713745
321.263977 -1398.286499
305.236267 -1381.137939
296.618042 -1401.149780
281.087158 -1384.704834
268.234528 -1381.894043
256.253662 -1383.898926
243.799377 -1382.834106
231.954742 -1385.615479
218.054901 -1373.431519
207.790375 -1387.894897
194.936676 -1382.420532
181.756500 -1372.851196
170.959900 -1385.046509
158.955246 -1386.202515
145.947235 -1375.294800
134.917938 -1388.199829
121.906082 -1374.073120
110.849426 -1389.777344
98.805794 -1390.408325
86.285965 -1378.943726
74.337761 -1379.361084
62.386398 -1379.673950
50.589828 -1391.881592
38.460281 -1375.987061
26.469917 -1391.986816
14.632706 -1374.883057
2.351837 -1391.671143
-9.215611 -1375.362915
-21.011124 -1371.949219
-32.990143 -1373.427979
-45.112427 -1376.798218
-56.579056 -1369.083862
-68.732201 -1372.243774
-80.616013 -1371.308472
-92.216705 -1367.282104
-104.657471 -1372.111938
-116.538757 -1370.863159
-128.056091 -1366.531494
-141.906982 -1380.950928
-151.841217 -1364.513794
-164.084900 -1365.822510
-177.734528 -1375.915771
-189.646240 -1374.028931
-201.541016 -1372.038574
-214.841537 -1377.816650
-226.208832 -1372.658691
-238.675537 -1373.291626
-249.951111 -1367.936157
-262.639130 -1369.328491
-273.828033 -1363.775024
-286.546936 -1364.943970
-298.358765 -1362.108154
-311.376160 -1364.015503
-330.053162 -1387.073364
-334.954620 -1357.807861
-351.588257 -1371.874268
-364.017700 -1370.390625
-375.874115 -1366.878540
-394.519867 -1385.228760
-401.931641 -1367.163940
-413.758423 -1363.321289
-428.122772 -1366.950806
-439.617004 -1361.935547
-451.396729 -1357.764160
-465.908569 -1360.995605
-479.450531 -1361.270386
-496.297119 -1369.799438
-505.919922 -1359.560425
-517.676453 -1354.810303
-531.711304 -1355.491333
-548.957703 -1363.379517
-571.217285 -1382.052002
-577.006775 -1363.054932
-590.465698 -1361.317017
-603.514038 -1358.542603
-618.733398 -1360.146729
-639.336487 -1372.349731
-654.800293 -1373.578857
-663.926208 -1362.195190
-678.493408 -1361.376221
-691.205811 -1356.881958
-701.007874 -1347.008301
-821.816833 -1364.010254
