-552.774414 1289.260986
-541.414062 1294.318970
-527.641602 1293.764771
-510.055481 1283.848022
-470.345398 1219.117920
-281.958466 1275.085571
-276.232910 1301.141846
-263.013885 1295.983398
-251.605927 1298.512451
-240.176331 1300.941772
-224.824127 1283.655762
-213.338684 1284.869629
-199.182510 1271.221069
-187.993057 1273.193970
-179.197937 1289.874146
-165.564667 1276.846802
-154.327408 1278.526123
-145.233521 1295.961304
-133.830246 1297.462524
-120.533691 1282.975098
-107.176193 1265.374268
-95.941101 1265.549561
-84.896591 1267.617798
-74.736633 1280.552246
-62.581200 1269.472046
-51.346809 1269.255127
-41.994331 1301.886719
-28.480217 1259.536377
-17.399231 1260.020142
-6.680916 1272.401611
4.773277 1260.697510
15.902390 1257.891357
26.901863 1272.987793
38.098122 1272.987793
49.084515 1256.891479
60.248528 1261.697266
71.253372 1258.408203
82.359962 1259.020874
93.096375 1251.545532
104.329758 1254.962280
113.861488 1231.336548
126.617775 1256.507690
137.252380 1250.655396
148.158051 1248.697510
159.939209 1255.599976
170.434326 1249.469482
181.067261 1245.238403
192.394104 1246.870361
203.356125 1245.427002
211.004822 1221.126343
221.741486 1219.521606
232.463745 1217.823486
246.388428 1234.757324
257.954468 1236.779541
268.825958 1234.764771
280.264709 1235.597412
291.125031 1233.387817
301.329102 1228.151733
311.461578 1222.832764
317.625275 1200.883789
333.172668 1218.747803
344.376221 1218.015625
355.844482 1218.148315
365.760529 1212.385620
377.229370 1212.318115
387.603027 1208.303223
399.085663 1208.030762
409.700897 1204.785400
424.250641 1213.828613
434.915497 1210.363525
443.621094 1201.123779
456.482178 1204.098511
466.385040 1198.470093
475.529816 1190.885010
488.118286 1192.583862
498.595337 1188.562256
512.371887 1192.808350
522.849976 1188.574951
536.384399 1191.627808
553.167175 1201.885620
557.278931 1182.650879
576.291748 1197.172974
585.130859 1188.749146
598.556702 1190.211914
607.705505 1182.524536
619.417053 1180.150024
629.780640 1174.983032
647.882507 1184.838989
656.423462 1175.883545
668.641663 1173.917114
678.948914 1168.320679
693.604553 1170.487183
703.880920 1164.673096
722.670349 1173.454712
732.971558 1167.386719
743.219360 1161.229248
766.568420 1176.241333
780.093933 1174.864746
786.618408 1162.408447
796.820801 1155.782837
810.853882 1154.889038
828.868958 1159.624512
842.465393 1157.560303
849.160400 1145.547852
862.718750 1143.246582
887.533752 1156.118896
897.677429 1148.613037
907.149841 1140.223022
930.622803 1149.941650
944.425415 1146.771973
964.500061 1151.248047
979.659912 1149.265747
989.100830 1140.187378
1002.332092 1135.612061
1019.472778 1135.438354
1029.430908 1126.781860
1057.957764 1138.928345
1071.979126 1134.377197
1083.962402 1127.465576
1108.237305 1133.542480
1118.175537 1124.111450
1130.124390 1116.743042
1154.699463 1122.035522
1168.086426 1115.719604
1184.313477 1112.047119
1209.953369 1117.166382
1227.756714 1114.385376
